z (m),u (m/s),V (1/s),T (K),rho (kg/m3),H,H2,CH3,O,CH4,OH,H2O,CO,N2,HCO,CH2O,C2H6,CH2OH,CH3O,O2,CH3OH,HO2,H2O2,CO2,AR,HE
0.014058593749999999,3.711766388904458,0.0,1423.630948389123,0.2309585600698028,1.948869941780672e-05,0.0018423010164974288,6.397546698926525e-05,3.313115843489993e-05,0.00021485105162750924,0.00031649456825362727,0.07995525153910717,0.04997435752550256,0.6568198428627537,0.00012514349989722597,0.010434251043246672,1.2562162003421799e-05,5.353679018172334e-05,0.00014547884087126424,0.12275079398244404,0.051884285174153985,0.0032622311489272243,0.0013324338817127198,0.02075958960438508,4.060287444717983e-14,4.68922165236772e-15
0.01405908203125,3.721596273160578,0.0,1426.9803680637363,0.23034852723142277,1.9885204357802158e-05,0.001845709830424264,6.498042276683569e-05,3.406536090399042e-05,0.00021567716183784052,0.00032398594242272894,0.08030200617775178,0.05023752819581302,0.6568738095655262,0.00012743394053177354,0.010431530250050171,1.2632731301536521e-05,5.446325979075081e-05,0.00014674998208461694,0.12238094962901808,0.051442281471653,0.00326560316094824,0.0013209007090853192,0.02089980699190939,3.344611555853403e-14,3.972214842274625e-15
0.014059570312499999,3.7314190896273822,0.0,1430.3253746174232,0.2297421436340669,2.028796590446579e-05,0.001849093090115457,6.59952402445174e-05,3.502294295432906e-05,0.0002164962432111177,0.0003316087872648459,0.08064871852568367,0.05050076692363415,0.6569280525635363,0.0001297342601748526,0.010427801021482422,1.2703086287346106e-05,5.539685242395627e-05,0.00014801145882464262,0.12201114674587978,0.05100072473055781,0.003268662873558804,0.0013092048251101005,0.021040571875273518,4.0113402371281694e-14,4.643410171653745e-15
0.014060058593749999,3.741234203760728,0.0,1433.6657630805191,0.22913941596115195,2.0697030317676404e-05,0.0018524502975473135,6.701983899520948e-05,3.60043901464221e-05,0.00021730806644686503,0.00033936390100042886,0.08099536617417204,0.05076405029904629,0.6569825657041588,0.0001320435246731466,0.010423059467398289,1.2773214318479968e-05,5.633734392345104e-05,0.0001492627069608349,0.12164140425988583,0.050559653489940105,0.0032714076575130415,0.0012973505064323501,0.021181882129343337,3.50727842674935e-14,4.1395984386882134e-15
0.014060546875,3.751040979550814,0.0,1437.0013285557025,0.22854035055137717,2.1112442895865572e-05,0.0018557809539086615,6.805413237905825e-05,3.7010195028516394e-05,0.0002181124002670966,0.0003472520447419578,0.08134192657800116,0.051027354623146184,0.6570373428305778,0.000134360781876621,0.010417302072822007,1.2843102653173438e-05,5.728450216015154e-05,0.0001505031618793878,0.12127174106343548,0.05011910635425735,0.0032738349979993466,0.0012853421604767051,0.021323735598337324,3.485998712105749e-14,4.121247902652766e-15
0.014061035156249999,3.76083877914387,0.0,1440.3318662803556,0.22794495343130594,2.1534247945033233e-05,0.0018590845594946466,6.909802741335672e-05,3.8040857109126e-05,0.00021890901144542603,0.0003552739418702054,0.08168837705057154,0.05129065590505496,0.6570923776846022,0.0001366850624177567,0.010410525701759052,1.2912738405491312e-05,5.823808706463916e-05,0.00015173225892591819,0.12090217598992647,0.049679121971682505,0.0032759424965542665,0.0012731843218428747,0.02146613009355142,3.727875473297592e-14,4.364927176753816e-15
0.0140615234375,3.770626962927502,0.0,1443.6571716890026,0.2273532303191456,2.1962488752556396e-05,0.0018623606138363895,7.01514246809681e-05,3.909688285923089e-05,0.00021969766489627845,0.0003634302775373433,0.08203469476907259,0.051553929865403816,0.6571476638908764,0.00013901538058980656,0.010402727602065238,1.2982108557564488e-05,5.9197850732074965e-05,0.0001529494339289708,0.12053272780459112,0.04923973901885253,0.0032777278733495435,0.0012608816486965014,0.021609063393715603,3.4437982517573066e-14,4.081120640475518e-15
0.01406201171875,3.7804048902814045,0.0,1446.9770404756566,0.22676518658868774,2.2397207565757082e-05,0.0018656086161623472,7.121421825904835e-05,4.017878572239307e-05,0.0002204781238118224,0.00037172169829818836,0.08238085679424874,0.05181715194916684,0.6572031950566479,0.0001413507352876569,0.01039390541185677,1.3051199984120316e-05,6.016353755810327e-05,0.00015415412376524256,0.12016341521660714,0.04880099619417878,0.0032791889699711366,0.001248438919162232,0.02175253324916555,3.8720280486214404e-14,4.511885543794062e-15
0.014062499999999999,3.79017191896515,0.0,1450.2912686562431,0.2261808273158493,2.283844556136821e-05,0.0018688280651853126,7.228629559865918e-05,4.128708607759756e-05,0.00022125014969436545,0.00038014881164105327,0.0827268400606993,0.05208029732015287,0.6572589646341519,0.00014369011087374487,0.010384057161797957,1.311999941769494e-05,6.113488430802354e-05,0.00015534576681753125,0.11979425684759101,0.04836293219312943,0.003280323750854821,0.0012358610269698023,0.021896537378172633,3.599340203173205e-14,4.239944177506592e-15
0.014062988281249997,3.7999274062925066,0.0,1453.5996526309182,0.22560015721790078,2.3286242828690654e-05,0.0018720184597785276,7.336753748007037e-05,4.2422311257768726e-05,0.0002220135025378882,0.0003887121857971048,0.08307262140614267,0.052343340880193295,0.6573149660929244,0.00014603247821043768,0.01037318128205253,1.3188493498015911e-05,6.211162030419152e-05,0.0001565238035881793,0.11942527125704652,0.04792558570665623,0.003281130306251818,0.0012231529775588647,0.02204107347359007,4.2347626131802756e-14,4.878910861876378e-15
0.014063476562499998,3.809670708122183,0.0,1456.9019892461947,0.22502318072369565,2.3740638337199827e-05,0.0018751792985711884,7.445781788309097e-05,4.3584995489916637e-05,0.00022276794083575014,0.0003974123493427553,0.08341817755323938,0.052606257258644644,0.657371192713818,0.00014837679554336757,0.010361276602837179,1.3256668719116202e-05,6.309346749155422e-05,0.00015768767712803254,0.11905647689867288,0.04748899539144793,0.0032816068530967923,0.001210319883143244,0.022186139196826216,3.4668181813982065e-14,4.108163660898106e-15
0.014063964843749999,3.8194011803398773,0.0,1460.1980758568686,0.22444990189551095,2.420166992372905e-05,0.0018783100807813148,7.555700396663218e-05,4.47756799193343e-05,0.00022351322179888183,0.00040624979118106155,0.08376348514585442,0.052869020836392125,0.6574276378133629,0.00015072200961257554,0.010348342361552878,1.3324511500876122e-05,6.408014067190563e-05,0.00015883683368762797,0.1186878921553036,0.04705319987186859,0.0032817517380432405,0.0011973669585034301,0.022331732186322912,3.4994465170327226e-14,4.1446212168392155e-15
0.014064453124999998,3.8291181778923513,0.0,1463.4877103877432,0.2238803244965549,2.4669374261234648e-05,0.0018814103058374546,7.666495594354521e-05,4.599491253608414e-05,0.00022424910136928519,0.0004152249602682719,0.08410852073199275,0.05313160573641578,0.6574842945458689,0.00015306705657188192,0.01033437820279129,1.3392008128892155e-05,6.507134758167285e-05,0.00015997072314113622,0.11831953529702434,0.0466182377108896,0.0032815634381441663,0.0011842995156479143,0.02247785005172154,3.0900817947360805e-14,3.7349216233516594e-15
0.014064941406249998,3.8388210561695315,0.0,1466.770691395057,0.22331445192001304,2.514378684662698e-05,0.0018844794741646016,7.77815270610336e-05,4.72432481825219e-05,0.00022497533443335374,0.0004243382657126592,0.08445326079819024,0.05339398584703928,0.6575411561091405,0.00015541086312479503,0.010319384184464415,1.3459144813577502e-05,6.606678913194604e-05,0.0001610887996207715,0.11795142451259034,0.04618414741024452,0.0032810405635566166,0.0011711229591460262,0.022624490381803933,4.3241212174133443e-14,4.976205074246717e-15
0.014065429687499999,3.848509169898566,0.0,1470.046818127455,0.2227522872643687,2.562494196972531e-05,0.0018875170867425869,7.890656347999013e-05,4.8521248466415084e-05,0.000225691674833533,0.00043359007660950804,0.0847976817494916,0.053656134810998964,0.6575982155235113,0.00015775234747060835,0.010303360776757024,1.3525907628199163e-05,6.706615950057664e-05,0.00016219052193046515,0.11758357786384142,0.04575096737996735,0.003280181857876206,0.0011578427803684063,0.022771650737764843,4.449306373061865e-14,5.101548208768422e-15
0.014065917968749998,3.8581818743288983,0.0,1473.3158905866596,0.22219383327469847,2.61128727017501e-05,0.0018905226457994145,8.003990426623634e-05,4.982948176183906e-05,0.00022639787558318526,0.00044298072225716466,0.08514175993973663,0.053918026046523904,0.6576554658029805,0.00016009042047490283,0.010286308867009023,1.3592282578492982e-05,6.806914639828438e-05,0.0001632753541791471,0.1172160133109696,0.045318735935931616,0.003278986200447487,0.001144464552396063,0.022919328660021807,4.096189305463813e-14,4.746006749359211e-15
0.014066406249999998,3.8678385248588505,0.0,1476.5777095876892,0.22163909237516338,2.660761087135761e-05,0.0018934956547358188,8.118138130875876e-05,5.116852313612384e-05,0.00022709368894422756,0.00045251049221616934,0.08548547166775233,0.054179632747052356,0.6577128998599983,0.00016242398670085985,0.010268229759958884,1.365825557384028e-05,6.90754312215908e-05,0.00016434276624974174,0.11684874868991114,0.044887491278465655,0.003277452607122316,0.0011309939241734889,0.023067521665773104,3.1265762435395244e-14,3.77426101719314e-15
0.014066894531249999,3.8774784780041114,0.0,1479.832076818473,0.22108806662415229,2.7109187052223683e-05,0.0018964356187127288,8.23308192974755e-05,5.253895431707575e-05,0.00022777886661557974,0.00046217963661539696,0.08582879320317256,0.05444092789993459,0.657770510638762,0.00016475194555843215,0.010249125181249416,1.3723812457136841e-05,7.00846892930396e-05,0.0001653922343755885,0.11648180173068873,0.04445727148687139,0.003275580232094663,0.001117436614961523,0.023216227254553926,3.6349216214722417e-14,4.286486113481325e-15
0.014067382812499998,3.887101090474294,0.0,1483.078794899025,0.22054075777828683,2.7617630536078374e-05,0.001899342044309742,8.348803563076838e-05,5.394136359149767e-05,0.00022845315977579016,0.0004719883662627709,0.08617170077059423,0.054701884278915584,0.6578282909270896,0.00016707319231436921,0.010228997275471592,1.378893895647009e-05,7.10965900023168e-05,0.00016642324155744938,0.11611519001862253,0.04402811449187882,0.003273368367931511,0.0011037984080015278,0.023365442902449025,3.405173153770911e-14,4.0567851193516e-15
0.014067871093749998,3.8967057202856163,0.0,1486.317667440031,0.21999716723963345,2.8132969323971175e-05,0.0019022144401887263,8.465284042335003e-05,5.537634578034687e-05,0.00022911631930415668,0.00048193685311500017,0.08651417057873005,0.05496247446538954,0.6578862335138806,0.0001693866192946353,0.01020784860933256,1.3853620748646928e-05,7.211079709833775e-05,0.0001674352781681231,0.11574893101718457,0.043600058071883836,0.003270816447316182,0.0010900851447533289,0.02351516606853326,3.303585194200825e-14,3.957124008802412e-15
0.014068359374999999,3.906291726575314,0.0,1489.5484991007029,0.21945729607762746,2.8655230106546098e-05,0.0019050523171183224,8.582503644987217e-05,5.6844502145510055e-05,0.00022976809588371857,0.0004920252306103304,0.08685617882096529,0.05522267085171047,0.6579443311265145,0.0001716911169556301,0.010185682170930058,1.391784343366039e-05,7.312696887867547e-05,0.00016842784240733556,0.11538304205179312,0.04317313983414046,0.00326792404347598,0.0010763027185285835,0.023665394193473823,3.3643535576272847e-14,4.024407460853501e-15
0.014068847656249998,3.915858469976612,0.0,1492.7710956460635,0.21892114501908666,2.91844382502446e-05,0.00190785518827646,8.700441912413393e-05,5.8346440317166083e-05,0.0002304082401593889,0.0005022535941495583,0.08719770168838435,0.05548244565264137,0.6580025764631607,0.00017398557501635203,0.010162501370160048,1.3981592546960333e-05,7.41447584328002e-05,0.00016940044080925002,0.11501754031055812,0.042747397202463705,0.0032646908709944395,0.00106245706820773,0.02381612470152097,3.662934194952957e-14,4.326307326059182e-15
0.014069335937499998,3.9254053123489134,0.0,1495.9852640035276,0.2183887144745173,2.9720617779006662e-05,0.0019106225692392404,8.819077646181404e-05,5.988277419677488e-05,0.0002310365028526118,0.0005126220015459761,0.08753871536849907,0.0557417709079237,0.6580609621168847,0.00017626888354727724,0.010138310037055656,1.4044853553580857e-05,7.516381386317177e-05,0.00017035258869645283,0.11465244282616663,0.042322867397925394,0.0032611167859409574,0.0010485541716567723,0.02396735499856271,3.024135847930321e-14,3.68883282788564e-15
0.014069824218749999,3.9349316178733384,0.0,1499.1908123186324,0.21786000448821133,3.0263791368354143e-05,0.0019133539786387948,8.938388910092455e-05,6.145412389674132e-05,0.0002316526349820708,0.000523130473731941,0.08787919607438727,0.05600061850441988,0.6581194807287575,0.00017853993415957686,0.010113112423325446,1.4107611890200118e-05,7.618377858229239e-05,0.0001712838107270795,0.11428776649800017,0.04189958743459098,0.003257201787055952,0.0010346000394697527,0.02411908247850076,3.470421798293957e-14,4.1390664886421056e-15
0.014070312499999998,3.944436752336773,0.0,1502.3875500100937,0.2173350147896813,3.081398032404755e-05,0.001916048937935431,9.058353024731914e-05,6.306111560299512e-05,0.00023225638793721175,0.0005337789952437008,0.08821912003359261,0.056258960172846297,0.6581781248377886,0.000180797621032075,0.010086913198747934,1.4169852919156556e-05,7.720429149740196e-05,0.00017219364126883497,0.11392352806128016,0.04147759409558668,0.003252946015212468,0.0010206007080486642,0.024271304518533033,3.763681420625077e-14,4.435611790748556e-15
0.014070800781249998,3.953920083937561,0.0,1505.5752878240505,0.2168137447603094,3.137120457575036e-05,0.001918706971936803,9.178946570209151e-05,6.47043814980625e-05,0.00023284751368823984,0.0005445675150036148,0.0885584635108991,0.05651676750630465,0.6582368869853931,0.0001830408420805938,0.010059717451194859,1.423156197128597e-05,7.82249873147115e-05,0.0001730816249127247,0.11355974410086773,0.04105692392583691,0.003248349754103532,0.001006562233119229,0.024424018483764694,4.057692829958995e-14,4.729155207178008e-15
0.014071289062499999,3.9633809828503344,0.0,1508.7538378873671,0.2162961934687446,3.1935482660074375e-05,0.0019213276087119314,9.300145383961187e-05,6.638455962849156e-05,0.0002334257648963681,0.0005554959469578234,0.08889720280344927,0.05677401196138908,0.6582957596133602,0.00018526850001065987,0.010031530683049183,1.4292724329468481e-05,7.924549676778288e-05,0.00017394731686377917,0.11319643102928412,0.04063761321175694,0.0032434134297177736,0.0009924906828067365,0.024577221724151586,3.18716093868017e-14,3.85887454801006e-15
0.014071777343749998,3.972818822505151,0.0,1511.9230137601683,0.21578235961232364,3.2506831719908355e-05,0.0019239103803412997,9.421924566032051e-05,6.81022938234723e-05,0.00023399089515761635,0.0005665641710308147,0.08923531427421706,0.05703066488399486,0.6583547352466771,0.00018747950349483987,0.01000235881165703,1.435332527534962e-05,8.026544694257623e-05,0.000174790283452056,0.1128336051140945,0.040219697978941545,0.003238137611156004,0.0009783921311729412,0.024730911582060214,3.5702307875996414e-14,4.247549600732986e-15
0.014072265624999998,3.98223297833756,0.0,1515.0826304874774,0.21527224159692346,3.308526748108728e-05,0.0019264548224360548,9.544258474271582e-05,6.985823351282631e-05,0.00023454265904845054,0.0005777720337213263,0.08957277432889325,0.05728669749918703,0.6584138062572612,0.0001896727681280607,0.00997220816291253,1.4413350029896165e-05,8.128446145670454e-05,0.00017561010241899468,0.11247128243311916,0.03980321396389718,0.003232523009145262,0.0009642726509800333,0.02488508538408942,3.1398563189619673e-14,3.818549965655537e-15
0.014072753906249999,3.991622829758169,0.0,1518.2325046498368,0.2147658374414596,3.367080426024226e-05,0.0019289604752251927,9.667120734255856e-05,7.165303366089597e-05,0.0002350808124317949,0.000589119349268109,0.08990955946490414,0.057542080947393,0.6584729651607111,0.00019184721764494954,0.009941085472711591,1.4472783835242941e-05,8.230216083921827e-05,0.00017640636346359501,0.11210947892148314,0.03938819661887348,0.0032265704771933137,0.0009501383073898423,0.02503974045297207,4.522960650865495e-14,5.206631362524325e-15
